Date,Mandi,Crop,Price
2023-02-28,Tiruppur Mandi,Tomato,2527.77
2023-03-01,Coimbatore Mandi,Onion,3883.17
2023-03-01,Erode Mandi,Onion,3087.53
2023-03-01,Tiruppur Mandi,Onion,3646.61
2023-03-01,Coimbatore Mandi,Potato,1576.38
2023-03-01,Erode Mandi,Potato,1544.54
2023-03-01,Tiruppur Mandi,Potato,1747.56
2023-03-01,Coimbatore Mandi,Tomato,2265.7
2023-03-01,Erode Mandi,Tomato,2151.13
2023-03-01,Tiruppur Mandi,Tomato,2377.21
2023-03-02,Coimbatore Mandi,Onion,3893.16
2023-03-02,Erode Mandi,Onion,3626.76
2023-03-02,Tiruppur Mandi,Onion,3888.01
2023-03-02,Coimbatore Mandi,Potato,1467.47
2023-03-02,Erode Mandi,Potato,1425.45
2023-03-02,Tiruppur Mandi,Potato,1531.37
2023-03-02,Coimbatore Mandi,Tomato,2136.21
2023-03-02,Erode Mandi,Tomato,2208.52
2023-03-02,Tiruppur Mandi,Tomato,2333.83
2023-03-03,Coimbatore Mandi,Onion,3543.03
2023-03-03,Erode Mandi,Onion,3085.13
2023-03-03,Tiruppur Mandi,Onion,3824.9
2023-03-03,Coimbatore Mandi,Potato,1464.76
2023-03-03,Erode Mandi,Potato,1418.18
2023-03-03,Tiruppur Mandi,Potato,1602.18
2023-03-03,Coimbatore Mandi,Tomato,2336.05
2023-03-03,Erode Mandi,Tomato,2143.03
2023-03-03,Tiruppur Mandi,Tomato,2466.61
2023-03-04,Coimbatore Mandi,Onion,3479.45
2023-03-04,Erode Mandi,Onion,3306.03
2023-03-04,Tiruppur Mandi,Onion,3634.48
2023-03-04,Coimbatore Mandi,Potato,1446.71
2023-03-04,Erode Mandi,Potato,1382.23
2023-03-04,Tiruppur Mandi,Potato,1567.07
2023-03-04,Coimbatore Mandi,Tomato,2045.63
2023-03-04,Erode Mandi,Tomato,1935.38
2023-03-04,Tiruppur Mandi,Tomato,2211.64
2023-03-05,Coimbatore Mandi,Onion,3554.52
2023-03-05,Erode Mandi,Onion,3061.63
2023-03-05,Tiruppur Mandi,Onion,3501.06
2023-03-05,Coimbatore Mandi,Potato,1438.58
2023-03-05,Erode Mandi,Potato,1367.36
2023-03-05,Tiruppur Mandi,Potato,1574.56
2023-03-05,Coimbatore Mandi,Tomato,2073.0
2023-03-05,Erode Mandi,Tomato,1877.22
2023-03-05,Tiruppur Mandi,Tomato,2062.83
2023-03-06,Coimbatore Mandi,Onion,3641.41
2023-03-06,Erode Mandi,Onion,3525.03
2023-03-06,Tiruppur Mandi,Onion,3895.07
2023-03-06,Coimbatore Mandi,Potato,1596.0
2023-03-06,Erode Mandi,Potato,1475.15
2023-03-06,Tiruppur Mandi,Potato,1692.74
2023-03-06,Coimbatore Mandi,Tomato,2417.13
2023-03-06,Erode Mandi,Tomato,2090.03
2023-03-06,Tiruppur Mandi,Tomato,2586.49
2023-03-07,Coimbatore Mandi,Onion,3186.13
2023-03-07,Erode Mandi,Onion,3728.75
2023-03-07,Tiruppur Mandi,Onion,4284.06
2023-03-07,Coimbatore Mandi,Potato,1616.28
2023-03-07,Erode Mandi,Potato,1531.06
2023-03-07,Tiruppur Mandi,Potato,1701.04
2023-03-07,Coimbatore Mandi,Tomato,2599.17
2023-03-07,Erode Mandi,Tomato,2337.66
2023-03-07,Tiruppur Mandi,Tomato,2658.56
2023-03-08,Coimbatore Mandi,Onion,4083.03
2023-03-08,Erode Mandi,Onion,3148.84
2023-03-08,Tiruppur Mandi,Onion,3678.93
2023-03-08,Coimbatore Mandi,Potato,1481.58
2023-03-08,Erode Mandi,Potato,1351.02
2023-03-08,Tiruppur Mandi,Potato,1669.41
2023-03-08,Coimbatore Mandi,Tomato,2108.13
2023-03-08,Erode Mandi,Tomato,2231.65
2023-03-08,Tiruppur Mandi,Tomato,2553.49
2023-03-09,Coimbatore Mandi,Onion,4040.43
2023-03-09,Erode Mandi,Onion,3233.58
2023-03-09,Tiruppur Mandi,Onion,4019.46
2023-03-09,Coimbatore Mandi,Potato,1556.52
2023-03-09,Erode Mandi,Potato,1567.72
2023-03-09,Tiruppur Mandi,Potato,1693.8
2023-03-09,Coimbatore Mandi,Tomato,2263.05
2023-03-09,Erode Mandi,Tomato,2122.04
2023-03-09,Tiruppur Mandi,Tomato,2417.27
2023-03-10,Coimbatore Mandi,Onion,3805.94
2023-03-10,Erode Mandi,Onion,3186.66
2023-03-10,Tiruppur Mandi,Onion,3812.08
2023-03-10,Coimbatore Mandi,Potato,1563.16
2023-03-10,Erode Mandi,Potato,1454.47
2023-03-10,Tiruppur Mandi,Potato,1604.11
2023-03-10,Coimbatore Mandi,Tomato,2144.87
2023-03-10,Erode Mandi,Tomato,2049.05
2023-03-10,Tiruppur Mandi,Tomato,2223.65
2023-03-11,Coimbatore Mandi,Onion,3261.46
2023-03-11,Erode Mandi,Onion,3638.52
2023-03-11,Tiruppur Mandi,Onion,3496.23
2023-03-11,Coimbatore Mandi,Potato,1533.57
2023-03-11,Erode Mandi,Potato,1418.8
2023-03-11,Tiruppur Mandi,Potato,1522.75
2023-03-11,Coimbatore Mandi,Tomato,2229.66
2023-03-11,Erode Mandi,Tomato,1975.51
2023-03-11,Tiruppur Mandi,Tomato,2046.58
2023-03-12,Coimbatore Mandi,Onion,3287.76
2023-03-12,Erode Mandi,Onion,3160.01
2023-03-12,Tiruppur Mandi,Onion,3438.59
2023-03-12,Coimbatore Mandi,Potato,1604.13
2023-03-12,Erode Mandi,Potato,1402.33
2023-03-12,Tiruppur Mandi,Potato,1707.57
2023-03-12,Coimbatore Mandi,Tomato,1916.32
2023-03-12,Erode Mandi,Tomato,2150.22
2023-03-12,Tiruppur Mandi,Tomato,2236.24
2023-03-13,Coimbatore Mandi,Onion,4027.04
2023-03-13,Erode Mandi,Onion,3868.7
2023-03-13,Tiruppur Mandi,Onion,4058.61
2023-03-13,Coimbatore Mandi,Potato,1605.64
2023-03-13,Erode Mandi,Potato,1558.92
2023-03-13,Tiruppur Mandi,Potato,1749.74
2023-03-13,Coimbatore Mandi,Tomato,2152.2
2023-03-13,Erode Mandi,Tomato,2285.81
2023-03-13,Tiruppur Mandi,Tomato,2357.51
2023-03-14,Coimbatore Mandi,Onion,3562.78
2023-03-14,Erode Mandi,Onion,3227.93
2023-03-14,Tiruppur Mandi,Onion,3422.97
2023-03-14,Coimbatore Mandi,Potato,1412.18
2023-03-14,Erode Mandi,Potato,1356.7
2023-03-14,Tiruppur Mandi,Potato,1617.79
2023-03-14,Coimbatore Mandi,Tomato,1976.27
2023-03-14,Erode Mandi,Tomato,2116.43
2023-03-14,Tiruppur Mandi,Tomato,2495.76
2023-03-15,Coimbatore Mandi,Onion,3581.65
2023-03-15,Erode Mandi,Onion,3790.92
2023-03-15,Tiruppur Mandi,Onion,3911.24
2023-03-15,Coimbatore Mandi,Potato,1500.37
2023-03-15,Erode Mandi,Potato,1612.33
2023-03-15,Tiruppur Mandi,Potato,1803.09
2023-03-15,Coimbatore Mandi,Tomato,2123.11
2023-03-15,Erode Mandi,Tomato,2224.26
2023-03-15,Tiruppur Mandi,Tomato,2418.53
2023-03-16,Coimbatore Mandi,Onion,2833.91
2023-03-16,Erode Mandi,Onion,3202.22
2023-03-16,Tiruppur Mandi,Onion,2942.18
2023-03-16,Coimbatore Mandi,Potato,1360.78
2023-03-16,Erode Mandi,Potato,1246.33
2023-03-16,Tiruppur Mandi,Potato,1405.51
2023-03-16,Coimbatore Mandi,Tomato,1860.25
2023-03-16,Erode Mandi,Tomato,1671.94
2023-03-16,Tiruppur Mandi,Tomato,1936.79
2023-03-17,Coimbatore Mandi,Onion,3792.83
2023-03-17,Erode Mandi,Onion,3353.19
2023-03-17,Tiruppur Mandi,Onion,3665.1
2023-03-17,Coimbatore Mandi,Potato,1594.66
2023-03-17,Erode Mandi,Potato,1568.49
2023-03-17,Tiruppur Mandi,Potato,1672.66
2023-03-17,Coimbatore Mandi,Tomato,2236.88
2023-03-17,Erode Mandi,Tomato,2117.5
2023-03-17,Tiruppur Mandi,Tomato,2411.44
2023-03-18,Coimbatore Mandi,Onion,3447.0
2023-03-18,Erode Mandi,Onion,3189.26
2023-03-18,Tiruppur Mandi,Onion,3611.2
2023-03-18,Coimbatore Mandi,Potato,1597.74
2023-03-18,Erode Mandi,Potato,1464.77
2023-03-18,Tiruppur Mandi,Potato,1565.27
2023-03-18,Coimbatore Mandi,Tomato,2274.52
2023-03-18,Erode Mandi,Tomato,2233.85
2023-03-18,Tiruppur Mandi,Tomato,2310.78
2023-03-19,Coimbatore Mandi,Onion,3515.98
2023-03-19,Erode Mandi,Onion,2757.49
2023-03-19,Tiruppur Mandi,Onion,3753.11
2023-03-19,Coimbatore Mandi,Potato,1386.6
2023-03-19,Erode Mandi,Potato,1468.62
2023-03-19,Tiruppur Mandi,Potato,1562.56
2023-03-19,Coimbatore Mandi,Tomato,2112.33
2023-03-19,Erode Mandi,Tomato,2020.2
2023-03-19,Tiruppur Mandi,Tomato,2124.38
2023-03-20,Coimbatore Mandi,Onion,3589.92
2023-03-20,Erode Mandi,Onion,3047.36
2023-03-20,Tiruppur Mandi,Onion,4290.93
2023-03-20,Coimbatore Mandi,Potato,1508.71
2023-03-20,Erode Mandi,Potato,1497.25
2023-03-20,Tiruppur Mandi,Potato,1552.27
2023-03-20,Coimbatore Mandi,Tomato,2313.08
2023-03-20,Erode Mandi,Tomato,2012.12
2023-03-20,Tiruppur Mandi,Tomato,2262.86
2023-03-21,Coimbatore Mandi,Onion,3170.46
2023-03-21,Erode Mandi,Onion,3032.29
2023-03-21,Tiruppur Mandi,Onion,3256.88
2023-03-21,Coimbatore Mandi,Potato,1359.53
2023-03-21,Erode Mandi,Potato,1214.42
2023-03-21,Tiruppur Mandi,Potato,1414.03
2023-03-21,Coimbatore Mandi,Tomato,2084.83
2023-03-21,Erode Mandi,Tomato,1984.74
2023-03-21,Tiruppur Mandi,Tomato,2075.83
2023-03-22,Coimbatore Mandi,Onion,3373.09
2023-03-22,Erode Mandi,Onion,2880.13
2023-03-22,Tiruppur Mandi,Onion,3544.56
2023-03-22,Coimbatore Mandi,Potato,1516.56
2023-03-22,Erode Mandi,Potato,1362.7
2023-03-22,Tiruppur Mandi,Potato,1589.12
2023-03-22,Coimbatore Mandi,Tomato,2001.56
2023-03-22,Erode Mandi,Tomato,1974.0
2023-03-22,Tiruppur Mandi,Tomato,2204.01
2023-03-23,Coimbatore Mandi,Onion,3406.69
2023-03-23,Erode Mandi,Onion,3282.26
2023-03-23,Tiruppur Mandi,Onion,3289.5
2023-03-23,Coimbatore Mandi,Potato,1485.08
2023-03-23,Erode Mandi,Potato,1450.64
2023-03-23,Tiruppur Mandi,Potato,1552.4
2023-03-23,Coimbatore Mandi,Tomato,2113.54
2023-03-23,Erode Mandi,Tomato,2076.91
2023-03-23,Tiruppur Mandi,Tomato,2357.88
2023-03-24,Coimbatore Mandi,Onion,3615.72
2023-03-24,Erode Mandi,Onion,3907.17
2023-03-24,Tiruppur Mandi,Onion,2623.19
2023-03-24,Coimbatore Mandi,Potato,1478.22
2023-03-24,Erode Mandi,Potato,1427.43
2023-03-24,Tiruppur Mandi,Potato,1749.0
2023-03-24,Coimbatore Mandi,Tomato,2279.88
2023-03-24,Erode Mandi,Tomato,2099.05
2023-03-24,Tiruppur Mandi,Tomato,2479.17
2023-03-25,Coimbatore Mandi,Onion,3068.17
2023-03-25,Erode Mandi,Onion,2966.18
2023-03-25,Tiruppur Mandi,Onion,3504.52
2023-03-25,Coimbatore Mandi,Potato,1400.87
2023-03-25,Erode Mandi,Potato,1369.79
2023-03-25,Tiruppur Mandi,Potato,1476.44
2023-03-25,Coimbatore Mandi,Tomato,2025.36
2023-03-25,Erode Mandi,Tomato,2014.16
2023-03-25,Tiruppur Mandi,Tomato,2202.2
2023-03-26,Coimbatore Mandi,Onion,2926.46
2023-03-26,Erode Mandi,Onion,2943.79
2023-03-26,Tiruppur Mandi,Onion,3816.26
2023-03-26,Coimbatore Mandi,Potato,1443.23
2023-03-26,Erode Mandi,Potato,1336.93
2023-03-26,Tiruppur Mandi,Potato,1535.61
2023-03-26,Coimbatore Mandi,Tomato,2072.51
2023-03-26,Erode Mandi,Tomato,1838.69
2023-03-26,Tiruppur Mandi,Tomato,2045.5
2023-03-27,Coimbatore Mandi,Onion,3255.22
2023-03-27,Erode Mandi,Onion,2954.61
2023-03-27,Tiruppur Mandi,Onion,3104.32
2023-03-27,Coimbatore Mandi,Potato,1353.06
2023-03-27,Erode Mandi,Potato,1389.17
2023-03-27,Tiruppur Mandi,Potato,1554.06
2023-03-27,Coimbatore Mandi,Tomato,2027.81
2023-03-27,Erode Mandi,Tomato,1931.05
2023-03-27,Tiruppur Mandi,Tomato,2233.67
2023-03-28,Coimbatore Mandi,Onion,3576.74
2023-03-28,Erode Mandi,Onion,3916.26
2023-03-28,Tiruppur Mandi,Onion,3908.82
2023-03-28,Coimbatore Mandi,Potato,1434.37
2023-03-28,Erode Mandi,Potato,1411.64
2023-03-28,Tiruppur Mandi,Potato,1465.33
2023-03-28,Coimbatore Mandi,Tomato,2094.41
2023-03-28,Erode Mandi,Tomato,2031.84
2023-03-28,Tiruppur Mandi,Tomato,2257.85
2023-03-29,Coimbatore Mandi,Onion,3263.71
2023-03-29,Erode Mandi,Onion,3001.61
2023-03-29,Tiruppur Mandi,Onion,3373.86
2023-03-29,Coimbatore Mandi,Potato,1448.03
2023-03-29,Erode Mandi,Potato,1401.93
2023-03-29,Tiruppur Mandi,Potato,1599.77
2023-03-29,Coimbatore Mandi,Tomato,2134.1
2023-03-29,Erode Mandi,Tomato,1967.12
2023-03-29,Tiruppur Mandi,Tomato,2247.86
2023-03-30,Coimbatore Mandi,Onion,3645.95
2023-03-30,Erode Mandi,Onion,2965.96
2023-03-30,Tiruppur Mandi,Onion,3684.95
2023-03-30,Coimbatore Mandi,Potato,1396.27
2023-03-30,Erode Mandi,Potato,1333.74
2023-03-30,Tiruppur Mandi,Potato,1549.84
2023-03-30,Coimbatore Mandi,Tomato,2050.14
2023-03-30,Erode Mandi,Tomato,1862.06
2023-03-30,Tiruppur Mandi,Tomato,2349.03
2023-03-31,Coimbatore Mandi,Onion,3898.65
2023-03-31,Erode Mandi,Onion,3235.53
2023-03-31,Tiruppur Mandi,Onion,3574.16
2023-03-31,Coimbatore Mandi,Potato,1435.1
2023-03-31,Erode Mandi,Potato,1395.96
2023-03-31,Tiruppur Mandi,Potato,1648.75
2023-03-31,Coimbatore Mandi,Tomato,2296.05
2023-03-31,Erode Mandi,Tomato,1900.75
2023-03-31,Tiruppur Mandi,Tomato,2082.24
2023-04-01,Coimbatore Mandi,Onion,4134.83
2023-04-01,Erode Mandi,Onion,3355.34
2023-04-01,Tiruppur Mandi,Onion,3693.6
2023-04-01,Coimbatore Mandi,Potato,1394.75
2023-04-01,Erode Mandi,Potato,1428.66
2023-04-01,Tiruppur Mandi,Potato,1476.08
2023-04-01,Coimbatore Mandi,Tomato,1911.01
2023-04-01,Erode Mandi,Tomato,1849.5
2023-04-01,Tiruppur Mandi,Tomato,2091.08
2023-04-02,Coimbatore Mandi,Onion,4039.61
2023-04-02,Erode Mandi,Onion,3146.02
2023-04-02,Tiruppur Mandi,Onion,3424.68
2023-04-02,Coimbatore Mandi,Potato,1490.64
2023-04-02,Erode Mandi,Potato,1493.29
2023-04-02,Tiruppur Mandi,Potato,1594.52
2023-04-02,Coimbatore Mandi,Tomato,2174.28
2023-04-02,Erode Mandi,Tomato,1990.88
2023-04-02,Tiruppur Mandi,Tomato,2320.27
2023-04-03,Coimbatore Mandi,Onion,3173.89
2023-04-03,Erode Mandi,Onion,3473.04
2023-04-03,Tiruppur Mandi,Onion,3878.66
2023-04-03,Coimbatore Mandi,Potato,1380.83
2023-04-03,Erode Mandi,Potato,1330.58
2023-04-03,Tiruppur Mandi,Potato,1447.78
2023-04-03,Coimbatore Mandi,Tomato,1911.93
2023-04-03,Erode Mandi,Tomato,1892.23
2023-04-03,Tiruppur Mandi,Tomato,2237.85
2023-04-04,Coimbatore Mandi,Onion,2860.61
2023-04-04,Erode Mandi,Onion,2876.45
2023-04-04,Tiruppur Mandi,Onion,3422.18
2023-04-04,Coimbatore Mandi,Potato,1398.3
2023-04-04,Erode Mandi,Potato,1327.26
2023-04-04,Tiruppur Mandi,Potato,1531.51
2023-04-04,Coimbatore Mandi,Tomato,2012.05
2023-04-04,Erode Mandi,Tomato,1778.95
2023-04-04,Tiruppur Mandi,Tomato,2112.84
2023-04-05,Coimbatore Mandi,Onion,3474.76
2023-04-05,Erode Mandi,Onion,3044.59
2023-04-05,Tiruppur Mandi,Onion,3302.59
2023-04-05,Coimbatore Mandi,Potato,1474.21
2023-04-05,Erode Mandi,Potato,1413.91
2023-04-05,Tiruppur Mandi,Potato,1507.38
2023-04-05,Coimbatore Mandi,Tomato,2033.89
2023-04-05,Erode Mandi,Tomato,2074.58
2023-04-05,Tiruppur Mandi,Tomato,2264.64
2023-04-06,Coimbatore Mandi,Onion,2766.94
2023-04-06,Erode Mandi,Onion,2937.81
2023-04-06,Tiruppur Mandi,Onion,2950.82
2023-04-06,Coimbatore Mandi,Potato,1334.66
2023-04-06,Erode Mandi,Potato,1243.82
2023-04-06,Tiruppur Mandi,Potato,1402.18
2023-04-06,Coimbatore Mandi,Tomato,1869.11
2023-04-06,Erode Mandi,Tomato,1775.33
2023-04-06,Tiruppur Mandi,Tomato,1808.23
2023-04-07,Coimbatore Mandi,Onion,3299.98
2023-04-07,Erode Mandi,Onion,2806.08
2023-04-07,Tiruppur Mandi,Onion,3591.18
2023-04-07,Coimbatore Mandi,Potato,1386.05
2023-04-07,Erode Mandi,Potato,1356.22
2023-04-07,Tiruppur Mandi,Potato,1478.19
2023-04-07,Coimbatore Mandi,Tomato,1932.22
2023-04-07,Erode Mandi,Tomato,2009.24
2023-04-07,Tiruppur Mandi,Tomato,2005.7
2023-04-08,Coimbatore Mandi,Onion,3067.73
2023-04-08,Erode Mandi,Onion,3095.57
2023-04-08,Tiruppur Mandi,Onion,3718.7
2023-04-08,Coimbatore Mandi,Potato,1448.59
2023-04-08,Erode Mandi,Potato,1247.67
2023-04-08,Tiruppur Mandi,Potato,1504.19
2023-04-08,Coimbatore Mandi,Tomato,1980.58
2023-04-08,Erode Mandi,Tomato,1943.76
2023-04-08,Tiruppur Mandi,Tomato,2109.04
2023-04-09,Coimbatore Mandi,Onion,3063.37
2023-04-09,Erode Mandi,Onion,3498.83
2023-04-09,Tiruppur Mandi,Onion,3438.06
2023-04-09,Coimbatore Mandi,Potato,1355.89
2023-04-09,Erode Mandi,Potato,1289.2
2023-04-09,Tiruppur Mandi,Potato,1524.15
2023-04-09,Coimbatore Mandi,Tomato,1937.12
2023-04-09,Erode Mandi,Tomato,1842.41
2023-04-09,Tiruppur Mandi,Tomato,2213.33
2023-04-10,Coimbatore Mandi,Onion,3756.33
2023-04-10,Erode Mandi,Onion,3076.72
2023-04-10,Tiruppur Mandi,Onion,3176.43
2023-04-10,Coimbatore Mandi,Potato,1336.62
2023-04-10,Erode Mandi,Potato,1311.62
2023-04-10,Tiruppur Mandi,Potato,1449.43
2023-04-10,Coimbatore Mandi,Tomato,1987.84
2023-04-10,Erode Mandi,Tomato,1974.21
2023-04-10,Tiruppur Mandi,Tomato,2038.82
2023-04-11,Coimbatore Mandi,Onion,3017.15
2023-04-11,Erode Mandi,Onion,2846.15
2023-04-11,Tiruppur Mandi,Onion,3386.41
2023-04-11,Coimbatore Mandi,Potato,1239.39
2023-04-11,Erode Mandi,Potato,1206.53
2023-04-11,Tiruppur Mandi,Potato,1407.46
2023-04-11,Coimbatore Mandi,Tomato,1816.74
2023-04-11,Erode Mandi,Tomato,1922.49
2023-04-11,Tiruppur Mandi,Tomato,1938.11
2023-04-12,Coimbatore Mandi,Onion,2954.8
2023-04-12,Erode Mandi,Onion,3120.09
2023-04-12,Tiruppur Mandi,Onion,3378.75
2023-04-12,Coimbatore Mandi,Potato,1293.26
2023-04-12,Erode Mandi,Potato,1236.1
2023-04-12,Tiruppur Mandi,Potato,1483.39
2023-04-12,Coimbatore Mandi,Tomato,1940.34
2023-04-12,Erode Mandi,Tomato,1841.38
2023-04-12,Tiruppur Mandi,Tomato,1953.04
2023-04-13,Coimbatore Mandi,Onion,3148.4
2023-04-13,Erode Mandi,Onion,2981.67
2023-04-13,Tiruppur Mandi,Onion,3130.75
2023-04-13,Coimbatore Mandi,Potato,1369.34
2023-04-13,Erode Mandi,Potato,1275.64
2023-04-13,Tiruppur Mandi,Potato,1371.34
2023-04-13,Coimbatore Mandi,Tomato,1863.09
2023-04-13,Erode Mandi,Tomato,1800.22
2023-04-13,Tiruppur Mandi,Tomato,2123.64
2023-04-14,Coimbatore Mandi,Onion,2739.17
2023-04-14,Erode Mandi,Onion,3111.31
2023-04-14,Tiruppur Mandi,Onion,2888.19
2023-04-14,Coimbatore Mandi,Potato,1329.33
2023-04-14,Erode Mandi,Potato,1261.08
2023-04-14,Tiruppur Mandi,Potato,1301.05
2023-04-14,Coimbatore Mandi,Tomato,1745.55
2023-04-14,Erode Mandi,Tomato,1780.82
2023-04-14,Tiruppur Mandi,Tomato,1811.36
2023-04-15,Coimbatore Mandi,Onion,3212.91
2023-04-15,Erode Mandi,Onion,2806.59
2023-04-15,Tiruppur Mandi,Onion,3525.1
2023-04-15,Coimbatore Mandi,Potato,1318.11
2023-04-15,Erode Mandi,Potato,1283.93
2023-04-15,Tiruppur Mandi,Potato,1453.63
2023-04-15,Coimbatore Mandi,Tomato,2036.51
2023-04-15,Erode Mandi,Tomato,1809.99
2023-04-15,Tiruppur Mandi,Tomato,2208.93
2023-04-16,Coimbatore Mandi,Onion,3131.02
2023-04-16,Erode Mandi,Onion,3006.14
2023-04-16,Tiruppur Mandi,Onion,3804.2
2023-04-16,Coimbatore Mandi,Potato,1415.65
2023-04-16,Erode Mandi,Potato,1266.97
2023-04-16,Tiruppur Mandi,Potato,1419.91
2023-04-16,Coimbatore Mandi,Tomato,2052.79
2023-04-16,Erode Mandi,Tomato,1944.48
2023-04-16,Tiruppur Mandi,Tomato,2122.35
2023-04-17,Coimbatore Mandi,Onion,3332.43
2023-04-17,Erode Mandi,Onion,3042.51
2023-04-17,Tiruppur Mandi,Onion,3539.19
2023-04-17,Coimbatore Mandi,Potato,1502.9
2023-04-17,Erode Mandi,Potato,1417.44
2023-04-17,Tiruppur Mandi,Potato,1589.27
2023-04-17,Coimbatore Mandi,Tomato,1939.02
2023-04-17,Erode Mandi,Tomato,2055.05
2023-04-17,Tiruppur Mandi,Tomato,2307.98
2023-04-18,Coimbatore Mandi,Onion,3076.32
2023-04-18,Erode Mandi,Onion,2781.61
2023-04-18,Tiruppur Mandi,Onion,3515.34
2023-04-18,Coimbatore Mandi,Potato,1368.5
2023-04-18,Erode Mandi,Potato,1368.38
2023-04-18,Tiruppur Mandi,Potato,1413.79
2023-04-18,Coimbatore Mandi,Tomato,1916.11
2023-04-18,Erode Mandi,Tomato,1773.02
2023-04-18,Tiruppur Mandi,Tomato,2046.22
2023-04-19,Coimbatore Mandi,Onion,2782.68
2023-04-19,Erode Mandi,Onion,2805.07
2023-04-19,Tiruppur Mandi,Onion,3365.19
2023-04-19,Coimbatore Mandi,Potato,1352.14
2023-04-19,Erode Mandi,Potato,1272.38
2023-04-19,Tiruppur Mandi,Potato,1566.13
2023-04-19,Coimbatore Mandi,Tomato,1840.26
2023-04-19,Erode Mandi,Tomato,1819.17
2023-04-19,Tiruppur Mandi,Tomato,2135.9
2023-04-20,Coimbatore Mandi,Onion,2962.21
2023-04-20,Erode Mandi,Onion,2954.09
2023-04-20,Tiruppur Mandi,Onion,3318.86
2023-04-20,Coimbatore Mandi,Potato,1332.3
2023-04-20,Erode Mandi,Potato,1303.49
2023-04-20,Tiruppur Mandi,Potato,1394.54
2023-04-20,Coimbatore Mandi,Tomato,1887.03
2023-04-20,Erode Mandi,Tomato,1755.01
2023-04-20,Tiruppur Mandi,Tomato,2024.14
2023-04-21,Coimbatore Mandi,Onion,2932.58
2023-04-21,Erode Mandi,Onion,2437.07
2023-04-21,Tiruppur Mandi,Onion,2705.32
2023-04-21,Coimbatore Mandi,Potato,1184.97
2023-04-21,Erode Mandi,Potato,1132.29
2023-04-21,Tiruppur Mandi,Potato,1345.32
2023-04-21,Coimbatore Mandi,Tomato,1790.96
2023-04-21,Erode Mandi,Tomato,1614.82
2023-04-21,Tiruppur Mandi,Tomato,1922.8
2023-04-22,Coimbatore Mandi,Onion,2945.56
2023-04-22,Erode Mandi,Onion,3089.1
2023-04-22,Tiruppur Mandi,Onion,3601.77
2023-04-22,Coimbatore Mandi,Potato,1400.21
2023-04-22,Erode Mandi,Potato,1274.21
2023-04-22,Tiruppur Mandi,Potato,1389.88
2023-04-22,Coimbatore Mandi,Tomato,1912.67
2023-04-22,Erode Mandi,Tomato,1950.15
2023-04-22,Tiruppur Mandi,Tomato,2031.13
2023-04-23,Coimbatore Mandi,Onion,3154.74
2023-04-23,Erode Mandi,Onion,2597.48
2023-04-23,Tiruppur Mandi,Onion,3097.59
2023-04-23,Coimbatore Mandi,Potato,1348.34
2023-04-23,Erode Mandi,Potato,1271.53
2023-04-23,Tiruppur Mandi,Potato,1386.39
2023-04-23,Coimbatore Mandi,Tomato,1905.82
2023-04-23,Erode Mandi,Tomato,1684.31
2023-04-23,Tiruppur Mandi,Tomato,2114.14
2023-04-24,Coimbatore Mandi,Onion,3665.05
2023-04-24,Erode Mandi,Onion,3258.36
2023-04-24,Tiruppur Mandi,Onion,3639.53
2023-04-24,Coimbatore Mandi,Potato,1487.43
2023-04-24,Erode Mandi,Potato,1413.15
2023-04-24,Tiruppur Mandi,Potato,1519.0
2023-04-24,Coimbatore Mandi,Tomato,2095.82
2023-04-24,Erode Mandi,Tomato,1980.04
2023-04-24,Tiruppur Mandi,Tomato,2144.96
2023-04-25,Coimbatore Mandi,Onion,2960.84
2023-04-25,Erode Mandi,Onion,2534.7
2023-04-25,Tiruppur Mandi,Onion,3248.94
2023-04-25,Coimbatore Mandi,Potato,1289.16
2023-04-25,Erode Mandi,Potato,1231.12
2023-04-25,Tiruppur Mandi,Potato,1373.5
2023-04-25,Coimbatore Mandi,Tomato,1786.98
2023-04-25,Erode Mandi,Tomato,1928.61
2023-04-25,Tiruppur Mandi,Tomato,2047.35
2023-04-26,Coimbatore Mandi,Onion,3280.35
2023-04-26,Erode Mandi,Onion,3084.52
2023-04-26,Tiruppur Mandi,Onion,2689.05
2023-04-26,Coimbatore Mandi,Potato,1293.68
2023-04-26,Erode Mandi,Potato,1325.49
2023-04-26,Tiruppur Mandi,Potato,1500.93
2023-04-26,Coimbatore Mandi,Tomato,1921.81
2023-04-26,Erode Mandi,Tomato,1748.93
2023-04-26,Tiruppur Mandi,Tomato,2019.13
2023-04-27,Coimbatore Mandi,Onion,3017.45
2023-04-27,Erode Mandi,Onion,2939.9
2023-04-27,Tiruppur Mandi,Onion,3301.26
2023-04-27,Coimbatore Mandi,Potato,1351.99
2023-04-27,Erode Mandi,Potato,1270.02
2023-04-27,Tiruppur Mandi,Potato,1454.39
2023-04-27,Coimbatore Mandi,Tomato,1894.73
2023-04-27,Erode Mandi,Tomato,1736.7
2023-04-27,Tiruppur Mandi,Tomato,1926.64
2023-04-28,Coimbatore Mandi,Onion,2899.88
2023-04-28,Erode Mandi,Onion,2975.74
2023-04-28,Tiruppur Mandi,Onion,3449.27
2023-04-28,Coimbatore Mandi,Potato,1251.61
2023-04-28,Erode Mandi,Potato,1209.55
2023-04-28,Tiruppur Mandi,Potato,1344.85
2023-04-28,Coimbatore Mandi,Tomato,1775.61
2023-04-28,Erode Mandi,Tomato,1681.98
